manifest_version,pool_name,object_id,sku,subset,source,source_uid,source_model_path,texture_root,format,material_slot_count,audit_status,notes,auditor,audit_time,semantic_probe_sampled,semantic_probe_status,semantic_probe_needed,semantic_stratum,selection_reason,review_flags,review_flag_count,review_status,review_priority,default_split,pool_role,include_in_default_train,include_in_default_eval,include_in_main_supervision,split_reason,avg_gt_roughness_std,avg_gt_roughness_span,avg_gt_metallic_std,avg_gt_metallic_span,avg_gt_metallic_mean
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_1f07cd07eda8ca34869d,B07JL5PLPD,ecommerce,abo_selected,abo_1f07cd07eda8ca34869d,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/D/B07JL5PLPD.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/D,glb,1,A_ready,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,false,not_sampled,false,,,,0,none,none,train,main_supervision,true,false,true,deterministic_material_slot_stratified_holdout,,,,,
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_1f07e79023151b3d0298,B07B4YLW78,ecommerce,abo_selected,abo_1f07e79023151b3d0298,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/8/B07B4YLW78.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/8,glb,1,A_ready,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,false,not_sampled,false,,,,0,none,none,train,main_supervision,true,false,true,deterministic_material_slot_stratified_holdout,,,,,
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_1f1c31f099d7fbc14f87,B07K8XX4GJ,ecommerce,abo_selected,abo_1f1c31f099d7fbc14f87,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/J/B07K8XX4GJ.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/J,glb,1,A_ready,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,false,not_sampled,false,,,,0,none,none,train,main_supervision,true,false,true,deterministic_material_slot_stratified_holdout,,,,,
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_1f1d53557a1baca85b24,B07TKY5163,ecommerce,abo_selected,abo_1f1d53557a1baca85b24,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/3/B07TKY5163.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/3,glb,1,A_ready,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,false,not_sampled,false,,,,0,none,none,train,main_supervision,true,false,true,deterministic_material_slot_stratified_holdout,,,,,
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_1f2d908678f26713c082,B07B4MPXKJ,ecommerce,abo_selected,abo_1f2d908678f26713c082,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/J/B07B4MPXKJ.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/J,glb,1,A_ready,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,false,not_sampled,false,,,,0,none,none,train,main_supervision,true,false,true,deterministic_material_slot_stratified_holdout,,,,,
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_1f446460b517951ef40f,B073NZFTGD,ecommerce,abo_selected,abo_1f446460b517951ef40f,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/D/B073NZFTGD.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/D,glb,1,A_ready,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,false,not_sampled,false,,,,0,none,none,train,main_supervision,true,false,true,deterministic_material_slot_stratified_holdout,,,,,
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_1f8e11d8c74e3cf779d0,B07QC9Y53F,ecommerce,abo_selected,abo_1f8e11d8c74e3cf779d0,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/F/B07QC9Y53F.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/F,glb,1,A_ready,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,false,not_sampled,false,,,,0,none,none,train,main_supervision,true,false,true,deterministic_material_slot_stratified_holdout,,,,,
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_1fac082338f8f830a9c4,B07TZMWH8M,ecommerce,abo_selected,abo_1fac082338f8f830a9c4,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/M/B07TZMWH8M.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/M,glb,2,A_ready,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,true,sampled_clean,false,dual_material,include_all_dual_material_candidates,,0,none,none,train,main_supervision,true,false,true,deterministic_material_slot_stratified_holdout,0.048907,0.001307,0.052519,0.003922,0.009196
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_1fb68e8f488316efb8c2,B07MCBKT23,ecommerce,abo_selected,abo_1fb68e8f488316efb8c2,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/3/B07MCBKT23.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/3,glb,1,A_ready,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,false,not_sampled,false,,,,0,none,none,train,main_supervision,true,false,true,deterministic_material_slot_stratified_holdout,,,,,
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_203f5b36ee06b46e5e2a,B07B4ZBR55,ecommerce,abo_selected,abo_203f5b36ee06b46e5e2a,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/5/B07B4ZBR55.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/5,glb,1,A_ready,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,false,not_sampled,false,,,,0,none,none,train,main_supervision,true,false,true,deterministic_material_slot_stratified_holdout,,,,,
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_2045c46f5ddedcb40926,B07BWL4BTP,ecommerce,abo_selected,abo_2045c46f5ddedcb40926,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/P/B07BWL4BTP.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/P,glb,1,A_ready,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,false,not_sampled,false,,,,0,none,none,train,main_supervision,true,false,true,deterministic_material_slot_stratified_holdout,,,,,
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_20a213b8dbf756199a6d,B07QBMQJWF,ecommerce,abo_selected,abo_20a213b8dbf756199a6d,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/F/B07QBMQJWF.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/F,glb,1,A_ready,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,false,not_sampled,false,,,,0,none,none,train,main_supervision,true,false,true,deterministic_material_slot_stratified_holdout,,,,,
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_20c3522b89684ed1d6a2,B074DZFKH6,ecommerce,abo_selected,abo_20c3522b89684ed1d6a2,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/6/B074DZFKH6.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/6,glb,1,A_ready,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,false,not_sampled,false,,,,0,none,none,train,main_supervision,true,false,true,deterministic_material_slot_stratified_holdout,,,,,
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_21167a5873794aa15fa3,B07Q2PCN2H,ecommerce,abo_selected,abo_21167a5873794aa15fa3,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/H/B07Q2PCN2H.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/H,glb,1,A_ready,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,false,not_sampled,false,,,,0,none,none,val,main_supervision,false,true,true,deterministic_material_slot_stratified_holdout,,,,,
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_2119c87a8b2d8925e5fd,B075ZB9WDL,ecommerce,abo_selected,abo_2119c87a8b2d8925e5fd,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/L/B075ZB9WDL.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/L,glb,1,A_ready,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,false,not_sampled,false,,,,0,none,none,train,main_supervision,true,false,true,deterministic_material_slot_stratified_holdout,,,,,
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_2170cb98a97f833d0692,B07S4CCML3,ecommerce,abo_selected,abo_2170cb98a97f833d0692,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/3/B07S4CCML3.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/3,glb,1,A_ready,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,false,not_sampled,false,,,,0,none,none,train,main_supervision,true,false,true,deterministic_material_slot_stratified_holdout,,,,,
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_218a46f21de010bc6b86,B075X4VWFH,ecommerce,abo_selected,abo_218a46f21de010bc6b86,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/H/B075X4VWFH.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/H,glb,1,A_ready,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,false,not_sampled,false,,,,0,none,none,train,main_supervision,true,false,true,deterministic_material_slot_stratified_holdout,,,,,
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_219ac8774c2fc3ebb423,B07TTYC9XD,ecommerce,abo_selected,abo_219ac8774c2fc3ebb423,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/D/B07TTYC9XD.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/D,glb,1,A_ready,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,false,not_sampled,false,,,,0,none,none,train,main_supervision,true,false,true,deterministic_material_slot_stratified_holdout,,,,,
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_21b0febf39a12f62c72b,B07HSF53Y1,ecommerce,abo_selected,abo_21b0febf39a12f62c72b,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/1/B07HSF53Y1.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/1,glb,1,A_ready,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,false,not_sampled,false,,,,0,none,none,train,main_supervision,true,false,true,deterministic_material_slot_stratified_holdout,,,,,
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_21d5d54b112cd7c547a7,B07QD6ZC1P,ecommerce,abo_selected,abo_21d5d54b112cd7c547a7,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/P/B07QD6ZC1P.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/P,glb,1,A_ready,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,false,not_sampled,false,,,,0,none,none,train,main_supervision,true,false,true,deterministic_material_slot_stratified_holdout,,,,,
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_21e014958ca92808dc9f,B07TXPXJKS,ecommerce,abo_selected,abo_21e014958ca92808dc9f,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/S/B07TXPXJKS.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/S,glb,1,A_ready,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,false,not_sampled,false,,,,0,none,none,train,main_supervision,true,false,true,deterministic_material_slot_stratified_holdout,,,,,
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_2208bfa13c8c0b15e5e1,B0825DBCHF,ecommerce,abo_selected,abo_2208bfa13c8c0b15e5e1,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/F/B0825DBCHF.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/F,glb,1,A_ready,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,false,not_sampled,false,,,,0,none,none,train,main_supervision,true,false,true,deterministic_material_slot_stratified_holdout,,,,,
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_222ec71391739382c931,B07B4FZHG7,ecommerce,abo_selected,abo_222ec71391739382c931,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/7/B07B4FZHG7.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/7,glb,1,A_ready,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,false,not_sampled,false,,,,0,none,none,train,main_supervision,true,false,true,deterministic_material_slot_stratified_holdout,,,,,
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_226588559c2ea9f62202,B07HSDXW9X,ecommerce,abo_selected,abo_226588559c2ea9f62202,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/X/B07HSDXW9X.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/X,glb,1,A_ready,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,false,not_sampled,false,,,,0,none,none,train,main_supervision,true,false,true,deterministic_material_slot_stratified_holdout,,,,,
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_2284db8112d769cd5f26,B07B8PXMTK,ecommerce,abo_selected,abo_2284db8112d769cd5f26,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/K/B07B8PXMTK.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/K,glb,1,A_ready,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,false,not_sampled,false,,,,0,none,none,val,main_supervision,false,true,true,deterministic_material_slot_stratified_holdout,,,,,
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_2295aae56ead214ade89,B07SHYPZ8D,ecommerce,abo_selected,abo_2295aae56ead214ade89,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/D/B07SHYPZ8D.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/D,glb,1,A_ready,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,false,not_sampled,false,,,,0,none,none,train,main_supervision,true,false,true,deterministic_material_slot_stratified_holdout,,,,,
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_22cbd07c72084e9b19f8,B0824FBQF3,ecommerce,abo_selected,abo_22cbd07c72084e9b19f8,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/3/B0824FBQF3.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/3,glb,1,A_ready,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,false,not_sampled,false,,,,0,none,none,train,main_supervision,true,false,true,deterministic_material_slot_stratified_holdout,,,,,
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_22d0c865c86f813d709d,B071PDYXRQ,ecommerce,abo_selected,abo_22d0c865c86f813d709d,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/Q/B071PDYXRQ.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/Q,glb,1,A_ready,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,false,not_sampled,false,,,,0,none,none,train,main_supervision,true,false,true,deterministic_material_slot_stratified_holdout,,,,,
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_22e5bc56e1bb568d7f0b,B078JMJC46,ecommerce,abo_selected,abo_22e5bc56e1bb568d7f0b,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/6/B078JMJC46.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/6,glb,1,A_ready,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,false,not_sampled,false,,,,0,none,none,train,main_supervision,true,false,true,deterministic_material_slot_stratified_holdout,,,,,
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_22f9559b44d7e8f96b88,B073P6L988,ecommerce,abo_selected,abo_22f9559b44d7e8f96b88,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/8/B073P6L988.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/8,glb,1,A_ready,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,false,not_sampled,false,,,,0,none,none,train,main_supervision,true,false,true,deterministic_material_slot_stratified_holdout,,,,,
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_233f9df4d08ae473ce2c,B07DB92LG4,ecommerce,abo_selected,abo_233f9df4d08ae473ce2c,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/4/B07DB92LG4.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/4,glb,1,A_ready,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,false,not_sampled,false,,,,0,none,none,train,main_supervision,true,false,true,deterministic_material_slot_stratified_holdout,,,,,
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_234724e7175795b85707,B071SHLFLX,ecommerce,abo_selected,abo_234724e7175795b85707,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/X/B071SHLFLX.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/X,glb,1,A_ready,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,true,review_needed,true,single_material_factor_texture,cover_factor_texture_majority_cases,semantic_probe_needed;metallic_near_zero_review;low_semantic_variation,3,needs_review,high,train,main_supervision,true,false,true,review_flagged_train_keep_policy,0.034837,0.005229,0.001930,0.003922,0.001616
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_2357aa2a6c9f13f7c7ab,B07QM1QGTV,ecommerce,abo_selected,abo_2357aa2a6c9f13f7c7ab,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/V/B07QM1QGTV.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/V,glb,1,A_ready,uv_and_pbr_channels_present; albedo=texture; roughness=texture; metallic=texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,false,not_sampled,false,,,,0,none,none,train,main_supervision,true,false,true,deterministic_material_slot_stratified_holdout,,,,,
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_237574d1572344f3ca74,B07HSK7Y5G,ecommerce,abo_selected,abo_237574d1572344f3ca74,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/G/B07HSK7Y5G.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/G,glb,1,A_ready,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,false,not_sampled,false,,,,0,none,none,train,main_supervision,true,false,true,deterministic_material_slot_stratified_holdout,,,,,
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_238678150a0c4a33b5a3,B071J7Q39G,ecommerce,abo_selected,abo_238678150a0c4a33b5a3,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/G/B071J7Q39G.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/G,glb,1,A_ready,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,false,not_sampled,false,,,,0,none,none,train,main_supervision,true,false,true,deterministic_material_slot_stratified_holdout,,,,,
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_242ecc3d3b9df938b83c,B07DBGJ4CS,ecommerce,abo_selected,abo_242ecc3d3b9df938b83c,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/S/B07DBGJ4CS.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/S,glb,1,A_ready,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,false,not_sampled,false,,,,0,none,none,train,main_supervision,true,false,true,deterministic_material_slot_stratified_holdout,,,,,
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_24413d4724a71517aa01,B07TX2D39D,ecommerce,abo_selected,abo_24413d4724a71517aa01,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/D/B07TX2D39D.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/D,glb,1,A_ready,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,false,not_sampled,false,,,,0,none,none,train,main_supervision,true,false,true,deterministic_material_slot_stratified_holdout,,,,,
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_2441c8d425f49b96eee2,B082QDC64H,ecommerce,abo_selected,abo_2441c8d425f49b96eee2,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/H/B082QDC64H.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/H,glb,1,A_ready,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,false,not_sampled,false,,,,0,none,none,train,main_supervision,true,false,true,deterministic_material_slot_stratified_holdout,,,,,
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_2491db2a949fcd6d4ac5,B072FVHNS7,ecommerce,abo_selected,abo_2491db2a949fcd6d4ac5,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/7/B072FVHNS7.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/7,glb,1,A_ready,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,false,not_sampled,false,,,,0,none,none,train,main_supervision,true,false,true,deterministic_material_slot_stratified_holdout,,,,,
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_24a06145453ea7566a06,B075QDTYDF,ecommerce,abo_selected,abo_24a06145453ea7566a06,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/F/B075QDTYDF.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/F,glb,1,A_ready,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,false,not_sampled,false,,,,0,none,none,train,main_supervision,true,false,true,deterministic_material_slot_stratified_holdout,,,,,
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_24a7e49f3e2b720b121a,B07QJWXMST,ecommerce,abo_selected,abo_24a7e49f3e2b720b121a,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/T/B07QJWXMST.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/T,glb,1,A_ready,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,false,not_sampled,false,,,,0,none,none,train,main_supervision,true,false,true,deterministic_material_slot_stratified_holdout,,,,,
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_24d8d5cbb3fcf78b1259,B07BG69MRW,ecommerce,abo_selected,abo_24d8d5cbb3fcf78b1259,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/W/B07BG69MRW.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/W,glb,1,A_ready,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,false,not_sampled,false,,,,0,none,none,train,main_supervision,true,false,true,deterministic_material_slot_stratified_holdout,,,,,
mini_v1_abo_ecommerce_v0.1,mini_v1_candidate_pool,abo_24e52f3048ba65116f3e,B07HSBJDQX,ecommerce,abo_selected,abo_24e52f3048ba65116f3e,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/X/B07HSBJDQX.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/X,glb,1,A_ready,uv_and_pbr_channels_present; albedo=factor+texture; roughness=factor+texture; metallic=factor+texture,second_pass_glb_json_probe_v1,2026-04-16T04:23:52Z,false,not_sampled,false,,,,0,none,none,train,main_supervision,true,false,true,deterministic_material_slot_stratified_holdout,,,,,
