object_id,subset,source,source_uid,source_model_path,texture_root,format,has_mesh,has_uv,has_albedo,has_normal,has_roughness,has_metallic,roughness_valid,metallic_valid,material_slot_count,needs_conversion,needs_material_bake,audit_status,reject_reason,license,notes,audit_time,auditor
abo_ea9d14db77db841b6a2e,ecommerce,abo_selected,abo_ea9d14db77db841b6a2e,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/P/B07B4GXW9P.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/P,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_eaa4bb3d7d55cdec0e15,ecommerce,abo_selected,abo_eaa4bb3d7d55cdec0e15,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/N/B071PB2H7N.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/N,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_eaaa5afa2c7d8c7be5d1,ecommerce,abo_selected,abo_eaaa5afa2c7d8c7be5d1,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/W/B082QCZ7YW.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/W,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_eac024300eff6eef95ae,ecommerce,abo_selected,abo_eac024300eff6eef95ae,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/8/B07QDL57B8.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/8,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_ead00b1efa5d481cf910,ecommerce,abo_selected,abo_ead00b1efa5d481cf910,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/S/B07MHMGPRS.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/S,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_eb00a0d60c91ffd8df87,ecommerce,abo_selected,abo_eb00a0d60c91ffd8df87,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/Z/B07HSBN83Z.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/Z,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_eb11e528524eec70a013,ecommerce,abo_selected,abo_eb11e528524eec70a013,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/R/B07DB92L3R.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/R,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_eb25c5ee2c6f0335e40c,ecommerce,abo_selected,abo_eb25c5ee2c6f0335e40c,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/1/B0825DWB31.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/1,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_eb2a113d4370a9756af5,ecommerce,abo_selected,abo_eb2a113d4370a9756af5,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/6/B07S37JPW6.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/6,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_eb57d36b99d7b2b5a0ed,ecommerce,abo_selected,abo_eb57d36b99d7b2b5a0ed,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/W/B07B4WH72W.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/W,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_eb949df7fb8d78e39dc2,ecommerce,abo_selected,abo_eb949df7fb8d78e39dc2,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/K/B07K9PMZHK.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/K,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_eb9ca2adcde56afafbaa,ecommerce,abo_selected,abo_eb9ca2adcde56afafbaa,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/P/B075Z8GZ1P.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/P,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_ebc971d8aef0093bc6d8,ecommerce,abo_selected,abo_ebc971d8aef0093bc6d8,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/R/B085GWXXNR.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/R,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_ec1ba2d3d6b1988e4044,ecommerce,abo_selected,abo_ec1ba2d3d6b1988e4044,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/9/B0824FBQC9.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/9,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_ec36f3b6c94bb2fbc87d,ecommerce,abo_selected,abo_ec36f3b6c94bb2fbc87d,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/T/B07MCBKLYT.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/T,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_ec39443e697f5d6071e3,ecommerce,abo_selected,abo_ec39443e697f5d6071e3,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/X/B07L1DH1PX.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/X,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_ec5cd2912311fb00b2d8,ecommerce,abo_selected,abo_ec5cd2912311fb00b2d8,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/L/B08G1YWN8L.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/L,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_ec6b61acb7a5780aa5c7,ecommerce,abo_selected,abo_ec6b61acb7a5780aa5c7,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/9/B07WL4PT89.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/9,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_ecb5df86be2769ff8b2f,ecommerce,abo_selected,abo_ecb5df86be2769ff8b2f,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/P/B07TVMZ5QP.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/P,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_ecc17cf47a23d4185126,ecommerce,abo_selected,abo_ecc17cf47a23d4185126,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/Q/B075HR7LHQ.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/Q,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_ece826abe4cbc53dcaa4,ecommerce,abo_selected,abo_ece826abe4cbc53dcaa4,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/4/B07J29N3R4.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/4,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_ed2c87839d8b738aa292,ecommerce,abo_selected,abo_ed2c87839d8b738aa292,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/9/B0853L1KQ9.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/9,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_ed3b943c056138927d0f,ecommerce,abo_selected,abo_ed3b943c056138927d0f,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/9/B072M1VG99.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/9,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_ed5c65839e285eb53836,ecommerce,abo_selected,abo_ed5c65839e285eb53836,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/R/B07QFRT4NR.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/R,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_ed7196d78a361b459ddb,ecommerce,abo_selected,abo_ed7196d78a361b459ddb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/D/B07HKF28GD.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/D,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_ed7cc1ce909613d440de,ecommerce,abo_selected,abo_ed7cc1ce909613d440de,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/S/B00838756S.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/S,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_ed9ee645170d493146a5,ecommerce,abo_selected,abo_ed9ee645170d493146a5,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/2/B07BLC96G2.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/2,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_edc35fa7658a96196d70,ecommerce,abo_selected,abo_edc35fa7658a96196d70,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/U/B01DN8TB5U.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/U,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_ee1069237f56e1775294,ecommerce,abo_selected,abo_ee1069237f56e1775294,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/D/B07K6S36XD.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/D,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_ee251fc647949143cef1,ecommerce,abo_selected,abo_ee251fc647949143cef1,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/F/B07RKK356F.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/F,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_ee3eca9ee337ee97f415,ecommerce,abo_selected,abo_ee3eca9ee337ee97f415,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/P/B07B4DB68P.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/P,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_ee53853eed701f27d95f,ecommerce,abo_selected,abo_ee53853eed701f27d95f,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/7/B07B4GVQ57.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/7,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_eeb63aec22aadde4e492,ecommerce,abo_selected,abo_eeb63aec22aadde4e492,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/E/B007IHF36E.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/E,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_eec35c1a5cedeba9c079,ecommerce,abo_selected,abo_eec35c1a5cedeba9c079,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/2/B086JK1PJ2.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/2,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_eed13f24fccbbc762f21,ecommerce,abo_selected,abo_eed13f24fccbbc762f21,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/9/B073WHXXM9.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/9,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_eee0dd683a45cc6a6770,ecommerce,abo_selected,abo_eee0dd683a45cc6a6770,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/3/B07JD47LW3.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/3,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_eeff277d96946fb85e8a,ecommerce,abo_selected,abo_eeff277d96946fb85e8a,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/5/B07MBFDRY5.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/5,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_ef1f66fd31b4d244030c,ecommerce,abo_selected,abo_ef1f66fd31b4d244030c,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/K/B07B8NV9TK.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/K,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_ef8403fe2d950358e136,ecommerce,abo_selected,abo_ef8403fe2d950358e136,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/K/B07HYYBHNK.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/K,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_effac6f06a8fccb86b20,ecommerce,abo_selected,abo_effac6f06a8fccb86b20,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/N/B07P5LNLRN.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/N,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_f0252f7150d10277374c,ecommerce,abo_selected,abo_f0252f7150d10277374c,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/X/B07HSF45BX.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/X,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_f02be04bc5052c2fe230,ecommerce,abo_selected,abo_f02be04bc5052c2fe230,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/M/B073P17RRM.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/M,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_f03f07f45f61af944aa6,ecommerce,abo_selected,abo_f03f07f45f61af944aa6,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/2/B075X43FD2.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/2,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_f08cb3dc1d8be0d79733,ecommerce,abo_selected,abo_f08cb3dc1d8be0d79733,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/Z/B01NCOR0VZ.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/Z,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_f0aa0b18a3cf54e98c72,ecommerce,abo_selected,abo_f0aa0b18a3cf54e98c72,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/4/B075X3SHW4.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/4,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_f0b8f09a4035c2cf230b,ecommerce,abo_selected,abo_f0b8f09a4035c2cf230b,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/F/B079X4CP3F.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/F,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_f0bb893561c455ed52a0,ecommerce,abo_selected,abo_f0bb893561c455ed52a0,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/7/B072JC97G7.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/7,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_f119f6d2776d44b01e1c,ecommerce,abo_selected,abo_f119f6d2776d44b01e1c,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/Y/B07B4NW6PY.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/Y,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_f122f20780d201cafe30,ecommerce,abo_selected,abo_f122f20780d201cafe30,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/C/B07B4ZM56C.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/C,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_f126e9a49fe92d35ca57,ecommerce,abo_selected,abo_f126e9a49fe92d35ca57,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/2/B07JL5QBC2.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/2,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_f1974e2129f8f391e1c3,ecommerce,abo_selected,abo_f1974e2129f8f391e1c3,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/T/B07H8SSBVT.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/T,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_f21cc9a05077e51b90fa,ecommerce,abo_selected,abo_f21cc9a05077e51b90fa,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/Y/B07B4D88DY.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/Y,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_f27c285e30e5e5a088a3,ecommerce,abo_selected,abo_f27c285e30e5e5a088a3,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/2/B07B7B6PJ2.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/2,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_f2b6a14436cf17adf32e,ecommerce,abo_selected,abo_f2b6a14436cf17adf32e,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/F/B07HSHMVNF.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/F,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_f2d13d5688a5bbc14722,ecommerce,abo_selected,abo_f2d13d5688a5bbc14722,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/N/B07DBGPVCN.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/N,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_f2d48175a625dd7bf6a9,ecommerce,abo_selected,abo_f2d48175a625dd7bf6a9,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/C/B07HK6MTMC.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/C,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_f2d70e37928220899e1e,ecommerce,abo_selected,abo_f2d70e37928220899e1e,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/1/B07GFFQZQ1.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/1,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_f2e74b3fe789abdf1d55,ecommerce,abo_selected,abo_f2e74b3fe789abdf1d55,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/9/B079V31JM9.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/9,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_f2eb53f114806593d5cf,ecommerce,abo_selected,abo_f2eb53f114806593d5cf,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/5/B07R7RDKL5.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/5,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_f31009482e666b5ef6e6,ecommerce,abo_selected,abo_f31009482e666b5ef6e6,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/6/B07YLYRSB6.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/6,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
abo_f35ce71c9493e8e97b39,ecommerce,abo_selected,abo_f35ce71c9493e8e97b39,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/J/B07G2N6QSJ.glb,/4T/CXY/Neural_Gaffer_original/external_sources/downloads/abo_selected/J,glb,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,false,unknown,B_fixable,needs_material_probe,,main_pool_candidate,2026-04-16T03:12:40Z,first_pass_auto_v1
